


         _+=+_
      .-`  .  `-.          8888888b.  8888888b.   .d88888b.   .d8888b.
   _+`     "     `+_       888   Y88b 888   Y88b d88P" "Y88b d88P  Y88b
  \\\sssssssssssss///      888    888 888    888 888     888 Y88b.
     .ss\  *  /ss.         888   d88P 888   d88P 888     888  "Y888b.
 .+bm  .s  *  s.  md+.     8888888P"  8888888P"  888     888     "Y88b.
.hMMMMs .  *  . sMMMMh.    888        888 T88b   888     888       "888
 `\hMMMb \ | / dMMMh:      888        888  T88b  Y88b. .d88P Y88b  d88P
   -SNMNo  -  oNMNs-       888        888   T88b  "Y88888P"   "Y8888P"
     `+dMh\./dMd/
        `:yNy:`                      Powered by PROS for VEX V5
           "                Copyright (c) Purdue University ACM SIGBots
Version:        3.6.0     Platform:  V1.1.2 (b34)     Uptime:    0.000 s
Compiled:   Nov  8 2022 18:39:33     Directory:  V5/VexV5-UTG/VexV5-UTG


time,vexVelocity,filteredVelocity,rawVelocity,acceleration,emaGain,voltageOut,deltaTime,vexDeltaTime,deltaTicks
70400,1822.000000,1831.987470,1850.000000,0.007477,0.151122,12000.000000,20,20,37
70420,1814.000000,1832.122056,1850.000000,0.006729,0.151009,12000.000000,20,20,37
70440,1852.000000,1832.243184,1800.000000,0.006056,0.150908,12000.000000,20,20,36
70460,1827.000000,1832.352199,1850.000000,0.005451,0.150818,12000.000000,20,20,37
70480,1838.000000,1830.783646,1800.000000,-0.078428,0.161764,12000.000000,20,20,36
70500,1807.000000,1831.038615,1850.000000,0.012748,0.151912,12000.000000,20,20,37
70520,1907.000000,1831.268086,1850.000000,0.011474,0.151721,12000.000000,20,20,37
70540,1808.000000,1831.474611,1800.000000,0.010326,0.151549,12000.000000,20,20,36
70560,1865.000000,1831.660483,1850.000000,0.009294,0.151394,12000.000000,20,20,37
70580,1854.000000,1831.827768,1850.000000,0.008364,0.151255,12000.000000,20,20,37
70600,1830.000000,1831.978325,1800.000000,0.007528,0.151129,12000.000000,20,20,36
70620,1806.000000,1832.113826,1850.000000,0.006775,0.151016,12000.000000,20,20,37
70640,1856.000000,1830.569110,1800.000000,-0.077236,0.161585,12000.000000,20,20,36
70660,1820.000000,1830.845532,1850.000000,0.013821,0.152073,12000.000000,20,20,37
70680,1806.000000,1831.094312,1850.000000,0.012439,0.151866,12000.000000,20,20,37
70700,1852.000000,1832.651548,1840.000000,0.077862,0.161679,12000.000000,25,20,46
70720,1804.000000,1832.386393,1800.000000,-0.013258,0.151989,12000.000000,20,20,36
70740,1854.000000,1832.147754,1850.000000,-0.011932,0.151790,12000.000000,20,20,37
70760,1795.000000,1830.599645,1800.000000,-0.077405,0.161611,12000.000000,20,20,36
70780,1868.000000,1830.873014,1850.000000,0.013668,0.152050,12000.000000,20,20,37
70800,1827.000000,1829.452379,1800.000000,-0.071032,0.160655,12000.000000,20,20,36
70820,1835.000000,1831.507141,1900.000000,0.102738,0.165411,12000.000000,20,20,38
70840,1831.000000,1831.689760,1800.000000,0.009131,0.151370,12000.000000,20,20,36
70860,1775.000000,1831.854118,1800.000000,0.008218,0.151233,12000.000000,20,20,36
70880,1882.000000,1832.002039,1900.000000,0.007396,0.151109,12000.000000,20,20,38
70900,1839.000000,1832.135169,1800.000000,0.006656,0.150998,12000.000000,20,20,36
70920,1787.000000,1832.254985,1800.000000,0.005991,0.150899,12000.000000,20,20,36
70940,1830.000000,1830.696153,1850.000000,-0.077942,0.161691,12000.000000,20,20,37
70960,1857.000000,1830.959871,1850.000000,0.013186,0.151978,12000.000000,20,20,37
70980,1843.000000,1832.863884,1850.000000,0.095201,0.164280,12000.000000,20,20,37
71000,1847.000000,1832.910829,1800.000000,0.002347,0.150352,12000.000000,20,20,36
71020,1763.000000,1832.953079,1850.000000,0.002113,0.150317,12000.000000,20,20,37
71040,1899.000000,1831.324438,1800.000000,-0.081432,0.162215,12000.000000,20,20,36
71060,1817.000000,1831.525328,1850.000000,0.010044,0.151507,12000.000000,20,20,37
71080,1785.000000,1831.706128,1850.000000,0.009040,0.151356,12000.000000,20,20,37
71100,1870.000000,1831.868849,1800.000000,0.008136,0.151220,12000.000000,20,20,36
71120,1811.000000,1832.015297,1850.000000,0.007322,0.151098,12000.000000,20,20,37
71140,1828.000000,1830.480434,1800.000000,-0.076743,0.161511,12000.000000,20,20,36
71160,1825.000000,1830.765724,1850.000000,0.014264,0.152140,12000.000000,20,20,37
71180,1844.000000,1831.022485,1850.000000,0.012838,0.151926,12000.000000,20,20,37
71200,1847.000000,1832.920237,1850.000000,0.094888,0.164233,12000.000000,20,20,37
71220,1810.000000,1832.961546,1800.000000,0.002065,0.150310,12000.000000,20,20,36
71240,1806.000000,1832.998725,1850.000000,0.001859,0.150279,12000.000000,20,20,37
71260,1858.000000,1831.365519,1800.000000,-0.081660,0.162249,12000.000000,20,20,36
71280,1805.000000,1831.562301,1850.000000,0.009839,0.151476,12000.000000,20,20,37
71300,1858.000000,1830.072737,1800.000000,-0.074478,0.161172,12000.000000,20,20,36
71320,1824.000000,1830.398797,1850.000000,0.016303,0.152445,12000.000000,20,20,37
71340,1840.000000,1830.692250,1850.000000,0.014673,0.152201,12000.000000,20,20,37
71360,1859.000000,1830.956359,1800.000000,0.013205,0.151981,12000.000000,20,20,36
71380,1764.000000,1831.194056,1850.000000,0.011885,0.151783,12000.000000,20,20,37
71400,1872.000000,1831.407984,1850.000000,0.010696,0.151604,12000.000000,20,20,37
71420,1814.000000,1831.600519,1800.000000,0.009627,0.151444,12000.000000,20,20,36
71440,1852.000000,1831.773800,1850.000000,0.008664,0.151300,12000.000000,20,20,37
71460,1788.000000,1830.263087,1800.000000,-0.075536,0.161330,12000.000000,20,20,36
71480,1889.000000,1830.570112,1850.000000,0.015351,0.152303,12000.000000,20,20,37
71500,1811.000000,1830.846434,1850.000000,0.013816,0.152072,12000.000000,20,20,37
71520,1838.000000,1832.761790,1850.000000,0.095768,0.164365,12000.000000,20,20,37
71540,1783.000000,1832.818945,1800.000000,0.002858,0.150429,12000.000000,20,20,36
71560,1869.000000,1832.870384,1850.000000,0.002572,0.150386,12000.000000,20,20,37
71580,1815.000000,1831.250012,1800.000000,-0.081019,0.162153,12000.000000,20,20,36
71600,1838.000000,1831.458344,1850.000000,0.010417,0.151562,12000.000000,20,20,37
71620,1852.000000,1829.979176,1800.000000,-0.073958,0.161094,12000.000000,20,20,36
71640,1801.000000,1830.314592,1850.000000,0.016771,0.152516,12000.000000,20,20,37
71660,1843.000000,1830.616466,1850.000000,0.015094,0.152264,12000.000000,20,20,37
71680,1801.000000,1830.888153,1800.000000,0.013584,0.152038,12000.000000,20,20,36
71700,1888.000000,1832.799338,1900.000000,0.095559,0.164334,12000.000000,20,20,38
71720,1862.000000,1832.852737,1800.000000,0.002670,0.150400,12000.000000,20,20,36
71740,1786.000000,1832.900797,1800.000000,0.002403,0.150360,12000.000000,20,20,36
71760,1840.000000,1831.277384,1850.000000,-0.081171,0.162176,12000.000000,20,20,37
71780,1829.000000,1831.482979,1850.000000,0.010280,0.151542,12000.000000,20,20,37
71800,1854.000000,1831.668014,1800.000000,0.009252,0.151388,12000.000000,20,20,36
71820,1812.000000,1831.834546,1850.000000,0.008327,0.151249,12000.000000,20,20,37
71840,1816.000000,1831.984425,1850.000000,0.007494,0.151124,12000.000000,20,20,37
71860,1853.000000,1832.119316,1800.000000,0.006745,0.151012,12000.000000,20,20,36
71880,1881.000000,1832.240717,1850.000000,0.006070,0.150911,12000.000000,20,20,37
71900,1794.000000,1832.349979,1850.000000,0.005463,0.150819,12000.000000,20,20,37
71920,1850.000000,1832.448314,1800.000000,0.004917,0.150738,12000.000000,20,20,36
71940,1776.000000,1830.870150,1800.000000,-0.078908,0.161836,12000.000000,20,20,36
71960,1928.000000,1831.116468,1900.000000,0.012316,0.151847,12000.000000,20,20,38
71980,1793.000000,1831.338155,1800.000000,0.011084,0.151663,12000.000000,20,20,36
72000,1817.000000,1833.204339,1850.000000,0.093309,0.163996,12000.000000,20,20,37
72020,1838.000000,1831.550572,1800.000000,-0.082688,0.162403,12000.000000,20,20,36
72040,1787.000000,1831.728848,1850.000000,0.008914,0.151337,12000.000000,20,20,37
72060,1835.000000,1830.222630,1800.000000,-0.075311,0.161297,12000.000000,20,20,36
72080,1849.000000,1830.533700,1850.000000,0.015554,0.152333,12000.000000,20,20,37
72100,1816.000000,1829.146997,1800.000000,-0.069335,0.160400,12000.000000,20,20,36
72120,1843.000000,1829.565631,1850.000000,0.020932,0.153140,12000.000000,20,20,37
72140,1841.000000,1829.942401,1850.000000,0.018839,0.152826,12000.000000,20,20,37
72160,1835.000000,1831.948161,1850.000000,0.100288,0.165043,12000.000000,20,20,37
72180,1874.000000,1832.086678,1800.000000,0.006926,0.151039,12000.000000,20,20,36
72200,1776.000000,1830.544677,1800.000000,-0.077100,0.161565,12000.000000,20,20,36
72220,1844.000000,1830.823542,1900.000000,0.013943,0.152091,12000.000000,20,20,38
72240,1818.000000,1831.074522,1800.000000,0.012549,0.151882,12000.000000,20,20,36
72260,1812.000000,1831.300403,1800.000000,0.011294,0.151694,12000.000000,20,20,36
72280,1836.000000,1829.837029,1850.000000,-0.073169,0.160975,12000.000000,20,20,37
72300,1783.000000,1830.186660,1850.000000,0.017482,0.152622,12000.000000,20,20,37
72320,1848.000000,1830.501327,1800.000000,0.015733,0.152360,12000.000000,20,20,36
72340,1846.000000,1830.784528,1850.000000,0.014160,0.152124,12000.000000,20,20,37
72360,1819.000000,1831.039408,1850.000000,0.012744,0.151912,12000.000000,20,20,37
72380,1859.000000,1831.268801,1800.000000,0.011470,0.151720,12000.000000,20,20,36
72400,1833.000000,1829.808587,1800.000000,-0.073011,0.160952,12000.000000,20,20,36
72420,1841.000000,1830.161062,1900.000000,0.017624,0.152644,12000.000000,20,20,38
72440,1841.000000,1830.478289,1800.000000,0.015861,0.152379,12000.000000,20,20,36
72460,1816.000000,1830.763793,1800.000000,0.014275,0.152141,12000.000000,20,20,36
72480,1869.000000,1829.354081,1850.000000,-0.070486,0.160573,12000.000000,20,20,37
72500,1809.000000,1829.752006,1850.000000,0.019896,0.152984,12000.000000,20,20,37
72520,1803.000000,1831.776805,1850.000000,0.101240,0.165186,12000.000000,20,20,37
72540,1898.000000,1831.932458,1800.000000,0.007783,0.151167,12000.000000,20,20,36
72560,1759.000000,1832.072546,1850.000000,0.007004,0.151051,12000.000000,20,20,37
72580,1835.000000,1830.531958,1800.000000,-0.077029,0.161554,12000.000000,20,20,36
72600,1841.000000,1829.145429,1800.000000,-0.069326,0.160399,12000.000000,20,20,36
72620,1882.000000,1829.564219,1900.000000,0.020940,0.153141,12000.000000,20,20,38
72640,1802.000000,1829.941131,1800.000000,0.018846,0.152827,12000.000000,20,20,36
72660,1788.000000,1831.947018,1850.000000,0.100294,0.165044,12000.000000,20,20,37
72680,1858.000000,1830.418982,1800.000000,-0.076402,0.161460,12000.000000,20,20,36
72700,1879.000000,1830.710418,1850.000000,0.014572,0.152186,12000.000000,20,20,37
72720,1782.000000,1829.306042,1800.000000,-0.070219,0.160533,12000.000000,20,20,36
72740,1857.000000,1829.708772,1850.000000,0.020136,0.153020,12000.000000,20,20,37
72760,1770.000000,1830.071228,1850.000000,0.018123,0.152718,12000.000000,20,20,37
72780,1865.000000,1830.397438,1800.000000,0.016311,0.152447,12000.000000,20,20,36
72800,1821.000000,1830.691028,1850.000000,0.014679,0.152202,12000.000000,20,20,37
72820,1820.000000,1830.955258,1850.000000,0.013212,0.151982,12000.000000,20,20,37
72840,1855.000000,1831.193066,1800.000000,0.011890,0.151784,12000.000000,20,20,36
72860,1820.000000,1829.740426,1800.000000,-0.072632,0.160895,12000.000000,20,20,36
72880,1833.000000,1830.099717,1900.000000,0.017965,0.152695,12000.000000,20,20,38
72900,1843.000000,1830.423078,1800.000000,0.016168,0.152425,12000.000000,20,20,36
72920,1810.000000,1830.714104,1800.000000,0.014551,0.152183,12000.000000,20,20,36
72940,1851.000000,1829.309360,1850.000000,-0.070237,0.160536,12000.000000,20,20,37
72960,1810.000000,1829.711757,1850.000000,0.020120,0.153018,12000.000000,20,20,37
72980,1791.000000,1831.407248,1840.000000,0.084775,0.162716,12000.000000,25,20,46
73000,1893.000000,1831.266524,1800.000000,-0.007036,0.151055,12000.000000,20,20,36
73020,1796.000000,1831.139871,1850.000000,-0.006333,0.150950,12000.000000,20,20,37
73040,1801.000000,1831.359217,1850.000000,0.010967,0.151645,12000.000000,20,20,37
73060,1856.000000,1831.556629,1800.000000,0.009871,0.151481,12000.000000,20,20,36
73080,1773.000000,1831.734299,1850.000000,0.008884,0.151333,12000.000000,20,20,37
73100,1868.000000,1831.894203,1850.000000,0.007995,0.151199,12000.000000,20,20,37
73120,1823.000000,1832.038116,1800.000000,0.007196,0.151079,12000.000000,20,20,36
73140,1835.000000,1832.167638,1850.000000,0.006476,0.150971,12000.000000,20,20,37
73160,1857.000000,1830.617541,1800.000000,-0.077505,0.161626,12000.000000,20,20,36
73180,1759.000000,1830.889120,1850.000000,0.013579,0.152037,12000.000000,20,20,37
73200,1843.000000,1831.133541,1850.000000,0.012221,0.151833,12000.000000,20,20,37
73220,1823.000000,1831.353520,1800.000000,0.010999,0.151650,12000.000000,20,20,36
73240,1802.000000,1829.884835,1800.000000,-0.073434,0.161015,12000.000000,20,20,36
73260,1848.000000,1828.563018,1850.000000,-0.066091,0.159914,12000.000000,20,20,37
73280,1825.000000,1829.040050,1850.000000,0.023852,0.153578,12000.000000,20,20,37
73300,1812.000000,1831.136045,1850.000000,0.104800,0.165720,12000.000000,20,20,37
73320,1862.000000,1831.355774,1800.000000,0.010986,0.151648,12000.000000,20,20,36
73340,1770.000000,1831.553530,1850.000000,0.009888,0.151483,12000.000000,20,20,37
73360,1856.000000,1831.731510,1850.000000,0.008899,0.151335,12000.000000,20,20,37
73380,1829.000000,1831.891692,1800.000000,0.008009,0.151201,12000.000000,20,20,36
73400,1832.000000,1832.035856,1850.000000,0.007208,0.151081,12000.000000,20,20,37
73420,1828.000000,1830.498937,1800.000000,-0.076846,0.161527,12000.000000,20,20,36
73440,1818.000000,1830.782377,1850.000000,0.014172,0.152126,12000.000000,20,20,37
73460,1894.000000,1831.037473,1850.000000,0.012755,0.151913,12000.000000,20,20,37
73480,1813.000000,1831.267059,1800.000000,0.011479,0.151722,12000.000000,20,20,36
73500,1832.000000,1831.473686,1850.000000,0.010331,0.151550,12000.000000,20,20,37
73520,1833.000000,1831.659651,1850.000000,0.009298,0.151395,12000.000000,20,20,37
73540,1838.000000,1831.827019,1800.000000,0.008368,0.151255,12000.000000,20,20,36
73560,1794.000000,1831.977651,1850.000000,0.007532,0.151130,12000.000000,20,20,37
73580,1890.000000,1830.446552,1800.000000,-0.076555,0.161483,12000.000000,20,20,36
73600,1775.000000,1830.735230,1850.000000,0.014434,0.152165,12000.000000,20,20,37
73620,1860.000000,1830.995041,1850.000000,0.012991,0.151949,12000.000000,20,20,37
73640,1775.000000,1831.228870,1800.000000,0.011691,0.151754,12000.000000,20,20,36
73660,1906.000000,1831.439316,1850.000000,0.010522,0.151578,12000.000000,20,20,37
73680,1821.000000,1831.628718,1850.000000,0.009470,0.151421,12000.000000,20,20,37
73700,1776.000000,1831.799179,1800.000000,0.008523,0.151278,12000.000000,20,20,36
73720,1829.000000,1831.952595,1850.000000,0.007671,0.151151,12000.000000,20,20,37
73740,1844.000000,1830.424002,1800.000000,-0.076430,0.161464,12000.000000,20,20,36
73760,1833.000000,1830.714935,1850.000000,0.014547,0.152182,12000.000000,20,20,37
73780,1834.000000,1830.976775,1850.000000,0.013092,0.151964,12000.000000,20,20,37
73800,1784.000000,1831.212431,1800.000000,0.011783,0.151767,12000.000000,20,20,36
73820,1875.000000,1831.424521,1850.000000,0.010605,0.151591,12000.000000,20,20,37
73840,1818.000000,1829.948736,1800.000000,-0.073789,0.161068,12000.000000,20,20,36
73860,1805.000000,1830.287195,1850.000000,0.016923,0.152538,12000.000000,20,20,37
73880,1828.000000,1830.591809,1850.000000,0.015231,0.152285,12000.000000,20,20,37
73900,1831.000000,1830.865962,1800.000000,0.013708,0.152056,12000.000000,20,20,36
73920,1862.000000,1831.112699,1850.000000,0.012337,0.151851,12000.000000,20,20,37
73940,1843.000000,1829.668096,1800.000000,-0.072230,0.160835,12000.000000,20,20,36
73960,1797.000000,1830.034619,1850.000000,0.018326,0.152749,12000.000000,20,20,37
73980,1881.000000,1830.364491,1850.000000,0.016494,0.152474,12000.000000,20,20,37
74000,1761.000000,1830.661375,1800.000000,0.014844,0.152227,12000.000000,20,20,36
74020,1851.000000,1830.928571,1850.000000,0.013360,0.152004,12000.000000,20,20,37
74040,1826.000000,1829.502380,1800.000000,-0.071310,0.160696,12000.000000,20,20,36
74060,1851.000000,1831.552142,1900.000000,0.102488,0.165373,12000.000000,20,20,38
74080,1792.000000,1831.730261,1800.000000,0.008906,0.151336,12000.000000,20,20,36
74100,1851.000000,1833.557235,1850.000000,0.091349,0.163702,12000.000000,20,20,37
74120,1834.000000,1831.868178,1800.000000,-0.084453,0.162668,12000.000000,10,20,18
74140,1861.000000,1713.163712,nan,-inf,1.000000,12000.000000,0,0,0
74160,1793.000000,1541.847341,2250.000000,-8.565819,1.000000,12000.000000,20,20,45
74180,1846.000000,1387.662607,1850.000000,-7.709237,1.000000,12000.000000,20,20,37
74200,1814.000000,1447.229679,1850.000000,2.978354,0.596753,12000.000000,20,20,37
74220,1825.000000,1485.840045,1800.000000,1.930518,0.439578,12000.000000,20,20,36
74240,1857.000000,1520.589374,1850.000000,1.737466,0.410620,12000.000000,20,20,37
74260,1805.000000,1551.863770,1850.000000,1.563720,0.384558,12000.000000,20,20,37
74280,1857.000000,1581.677393,1850.000000,1.490681,0.373602,12000.000000,20,20,37
74300,1810.000000,1606.842987,1800.000000,1.258280,0.338742,12000.000000,20,20,36
74320,1811.000000,1629.492021,1850.000000,1.132452,0.319868,12000.000000,20,20,37
74340,1858.000000,1648.209486,1800.000000,0.935873,0.290381,12000.000000,20,20,36
74360,1819.000000,1666.721871,1850.000000,0.925619,0.288843,12000.000000,20,20,37
74380,1854.000000,1683.383017,1850.000000,0.833057,0.274959,12000.000000,20,20,37
74400,1829.000000,1698.378049,1800.000000,0.749752,0.262463,12000.000000,20,20,36
74420,1836.000000,1711.873577,1850.000000,0.674776,0.251216,12000.000000,20,20,37
74440,1836.000000,1724.019553,1850.000000,0.607299,0.241095,12000.000000,20,20,37
74460,1800.000000,1734.950931,1800.000000,0.546569,0.231985,12000.000000,20,20,36
74480,1841.000000,1744.789171,1850.000000,0.491912,0.223787,12000.000000,20,20,37
74500,1860.000000,1753.643587,1850.000000,0.442721,0.216408,12000.000000,20,20,37
74520,1797.000000,1761.612562,1800.000000,0.398449,0.209767,12000.000000,20,20,36
74540,1834.000000,1767.117972,1800.000000,0.275271,0.191291,12000.000000,20,20,36
74560,1843.000000,1772.072842,1850.000000,0.247743,0.187162,12000.000000,20,20,37
74580,1861.000000,1778.198891,1850.000000,0.306302,0.195945,12000.000000,20,20,37
74600,1826.000000,1783.712335,1800.000000,0.275672,0.191351,12000.000000,20,20,36
74620,1776.000000,1788.674435,1850.000000,0.248105,0.187216,12000.000000,20,20,37
74640,1910.000000,1793.140325,1850.000000,0.223294,0.183494,12000.000000,20,20,37
74660,1818.000000,1798.826292,1850.000000,0.284298,0.192645,12000.000000,20,20,37
74680,1822.000000,1802.276996,1800.000000,0.172535,0.175880,12000.000000,20,20,36
74700,1845.000000,1805.382630,1850.000000,0.155282,0.173292,12000.000000,20,20,37
74720,1818.000000,1806.511034,1800.000000,0.056420,0.158463,12000.000000,20,20,36
74740,1827.000000,1809.193264,1850.000000,0.134111,0.170117,12000.000000,20,20,37
74760,1852.000000,1811.607271,1850.000000,0.120700,0.168105,12000.000000,20,20,37
74780,1776.000000,1813.779877,1800.000000,0.108630,0.166295,12000.000000,20,20,36
74800,1876.000000,1815.735223,1850.000000,0.097767,0.164665,12000.000000,20,20,37
74820,1794.000000,1815.828367,1800.000000,0.004657,0.150699,12000.000000,20,20,36
74840,1841.000000,1817.578864,1850.000000,0.087525,0.163129,12000.000000,20,20,37
74860,1825.000000,1819.154311,1850.000000,0.078772,0.161816,12000.000000,20,20,37
74880,1809.000000,1820.572213,1800.000000,0.070895,0.160634,12000.000000,20,20,36
74900,1844.000000,1821.848325,1850.000000,0.063806,0.159571,12000.000000,20,20,37
74920,1814.000000,1821.330159,1800.000000,-0.025908,0.153886,12000.000000,20,20,36
74940,1824.000000,1822.530477,1850.000000,0.060016,0.159002,12000.000000,20,20,37
74960,1858.000000,1823.610762,1850.000000,0.054014,0.158102,12000.000000,20,20,37
74980,1790.000000,1824.583019,1800.000000,0.048613,0.157292,12000.000000,20,20,36
75000,1830.000000,1825.458051,1850.000000,0.043752,0.156563,12000.000000,20,20,37
75020,1827.000000,1824.578912,1800.000000,-0.043957,0.156594,12000.000000,20,20,36
75040,1818.000000,1825.454354,1850.000000,0.043772,0.156566,12000.000000,20,20,37
75060,1807.000000,1826.242252,1850.000000,0.039395,0.155909,12000.000000,20,20,37
75080,1862.000000,1826.951360,1800.000000,0.035455,0.155318,12000.000000,20,20,36
75100,1820.000000,1827.589558,1850.000000,0.031910,0.154786,12000.000000,20,20,37
75120,1861.000000,1826.497269,1800.000000,-0.054614,0.158192,12000.000000,20,20,36
75140,1762.000000,1827.180875,1850.000000,0.034180,0.155127,12000.000000,20,20,37
